dialogue_id,locale,line_index,speaker_role,text,category,usage_scope,enabled,full_text,source_id,source_text
draft_idle_flavor_017,th,0,speaker,ปากกาฉันอยู่ไหน?,idle_flavor,office,false,ปากกาฉันอยู่ไหน?,draft.idle_flavor.017,Where's my pen?
draft_idle_flavor_018,en,0,speaker,Found the good chair.,idle_flavor,office,false,Found the good chair.,draft.idle_flavor.018,Found the good chair.
draft_idle_flavor_018,th,0,speaker,เจอเก้าอี้ตัวโปรด,idle_flavor,office,true,เจอเก้าอี้ตัวโปรด,draft.idle_flavor.018,Found the good chair.
draft_idle_flavor_019,en,0,speaker,Another sip.,idle_flavor,office,true,Another sip.,draft.idle_flavor.019,Another sip.
draft_idle_flavor_019,th,0,speaker,ขอจิบอีกหน่อย,idle_flavor,office,true,ขอจิบอีกหน่อย,draft.idle_flavor.019,Another sip.
draft_idle_flavor_020,en,0,speaker,Tiny victory.,idle_flavor,office,true,Tiny victory.,draft.idle_flavor.020,Tiny victory.
draft_idle_flavor_020,th,0,speaker,ชัยชนะเล็ก ๆ,idle_flavor,office,true,ชัยชนะเล็ก ๆ,draft.idle_flavor.020,Tiny victory.
draft_idle_flavor_021,en,0,speaker,Air-con diplomacy.,idle_flavor,office,false,Air-con diplomacy.,draft.idle_flavor.021,Air-con diplomacy.
draft_idle_flavor_021,th,0,speaker,การทูตแอร์,idle_flavor,office,true,การทูตแอร์,draft.idle_flavor.021,Air-con diplomacy.
draft_idle_flavor_022,en,0,speaker,Snack diplomacy.,idle_flavor,office,false,Snack diplomacy.,draft.idle_flavor.022,Snack diplomacy.
draft_idle_flavor_022,th,0,speaker,การทูตขนม,idle_flavor,office,true,การทูตขนม,draft.idle_flavor.022,Snack diplomacy.
draft_idle_flavor_023,en,0,speaker,Meeting with myself.,idle_flavor,office,false,Meeting with myself.,draft.idle_flavor.023,Meeting with myself.
draft_idle_flavor_023,th,0,speaker,ประชุมกับตัวเอง,idle_flavor,office,true,ประชุมกับตัวเอง,draft.idle_flavor.023,Meeting with myself.
draft_idle_flavor_024,en,0,speaker,Thinking noises.,idle_flavor,office,false,Thinking noises.,draft.idle_flavor.024,Thinking noises.
draft_idle_flavor_024,th,0,speaker,เสียงกำลังคิด,idle_flavor,office,true,เสียงกำลังคิด,draft.idle_flavor.024,Thinking noises.
draft_idle_flavor_025,en,0,speaker,Plotting quietly.,idle_flavor,office,false,Plotting quietly.,draft.idle_flavor.025,Plotting quietly.
draft_idle_flavor_025,th,0,speaker,วางแผนเงียบ ๆ,idle_flavor,office,true,วางแผนเงียบ ๆ,draft.idle_flavor.025,Plotting quietly.
draft_idle_flavor_026,en,0,speaker,Desk weather: sunny.,idle_flavor,office,false,Desk weather: sunny.,draft.idle_flavor.026,Desk weather: sunny.
draft_idle_flavor_026,th,0,speaker,อากาศที่โต๊ะ: สดใส,idle_flavor,office,false,อากาศที่โต๊ะ: สดใส,draft.idle_flavor.026,Desk weather: sunny.
draft_idle_flavor_027,en,0,speaker,Keyboard concerto.,idle_flavor,office,false,Keyboard concerto.,draft.idle_flavor.027,Keyboard concerto.
draft_idle_flavor_027,th,0,speaker,คอนแชร์โตคีย์บอร์ด,idle_flavor,office,false,คอนแชร์โตคีย์บอร์ด,draft.idle_flavor.027,Keyboard concerto.
draft_idle_flavor_028,en,0,speaker,Mouse on patrol.,idle_flavor,office,false,Mouse on patrol.,draft.idle_flavor.028,Mouse on patrol.
draft_idle_flavor_028,th,0,speaker,เมาส์ออกลาดตระเวน,idle_flavor,office,false,เมาส์ออกลาดตระเวน,draft.idle_flavor.028,Mouse on patrol.
draft_idle_flavor_029,en,0,speaker,Sticky note parade.,idle_flavor,office,false,Sticky note parade.,draft.idle_flavor.029,Sticky note parade.
draft_idle_flavor_029,th,0,speaker,ขบวนโพสต์อิท,idle_flavor,office,true,ขบวนโพสต์อิท,draft.idle_flavor.029,Sticky note parade.
draft_idle_flavor_030,en,0,speaker,Coffee level: hopeful.,idle_flavor,office,false,Coffee level: hopeful.,draft.idle_flavor.030,Coffee level: hopeful.
draft_idle_flavor_030,th,0,speaker,ระดับกาแฟ: ยังมีหวัง,idle_flavor,office,false,ระดับกาแฟ: ยังมีหวัง,draft.idle_flavor.030,Coffee level: hopeful.
draft_idle_flavor_031,en,0,speaker,Focus loading...,idle_flavor,office,false,Focus loading...,draft.idle_flavor.031,Focus loading...
draft_idle_flavor_031,th,0,speaker,โฟกัสกำลังโหลด...,idle_flavor,office,false,โฟกัสกำลังโหลด...,draft.idle_flavor.031,Focus loading...
draft_idle_flavor_032,en,0,speaker,Brain loading...,idle_flavor,office,true,Brain loading...,draft.idle_flavor.032,Brain loading...
draft_idle_flavor_032,th,0,speaker,สมองกำลังโหลด...,idle_flavor,office,false,สมองกำลังโหลด...,draft.idle_flavor.032,Brain loading...
draft_idle_flavor_033,en,0,speaker,Just one doodle.,idle_flavor,office,false,Just one doodle.,draft.idle_flavor.033,Just one doodle.
draft_idle_flavor_033,th,0,speaker,วาดเล่นรูปเดียว,idle_flavor,office,true,วาดเล่นรูปเดียว,draft.idle_flavor.033,Just one doodle.
draft_idle_flavor_034,en,0,speaker,Chair comfort: high.,idle_flavor,office,false,Chair comfort: high.,draft.idle_flavor.034,Chair comfort: high.
draft_idle_flavor_034,th,0,speaker,เก้าอี้สบายมาก,idle_flavor,office,true,เก้าอี้สบายมาก,draft.idle_flavor.034,Chair comfort: high.
draft_idle_flavor_035,en,0,speaker,Window check.,idle_flavor,office,false,Window check.,draft.idle_flavor.035,Window check.
draft_idle_flavor_035,th,0,speaker,เช็กหน้าต่าง,idle_flavor,office,true,เช็กหน้าต่าง,draft.idle_flavor.035,Window check.
draft_idle_flavor_036,en,0,speaker,Plant check.,idle_flavor,office,true,Plant check.,draft.idle_flavor.036,Plant check.
draft_idle_flavor_036,th,0,speaker,เช็กต้นไม้,idle_flavor,office,true,เช็กต้นไม้,draft.idle_flavor.036,Plant check.
draft_idle_flavor_037,en,0,speaker,Snack check.,idle_flavor,office,true,Snack check.,draft.idle_flavor.037,Snack check.
draft_idle_flavor_037,th,0,speaker,เช็กขนม,idle_flavor,office,true,เช็กขนม,draft.idle_flavor.037,Snack check.
draft_idle_flavor_038,en,0,speaker,Vibes are good.,idle_flavor,office,false,Vibes are good.,draft.idle_flavor.038,Vibes are good.
draft_idle_flavor_038,th,0,speaker,บรรยากาศดี,idle_flavor,office,true,บรรยากาศดี,draft.idle_flavor.038,Vibes are good.
draft_idle_flavor_039,en,0,speaker,Vibes are weird.,idle_flavor,office,false,Vibes are weird.,draft.idle_flavor.039,Vibes are weird.
draft_idle_flavor_039,th,0,speaker,บรรยากาศแปลก,idle_flavor,office,false,บรรยากาศแปลก,draft.idle_flavor.039,Vibes are weird.
draft_idle_flavor_040,en,0,speaker,Humming softly.,idle_flavor,office,false,Humming softly.,draft.idle_flavor.040,Humming softly.
draft_idle_flavor_040,th,0,speaker,ฮัมเบา ๆ,idle_flavor,office,true,ฮัมเบา ๆ,draft.idle_flavor.040,Humming softly.
draft_idle_flavor_041,en,0,speaker,Counting paperclips.,idle_flavor,office,false,Counting paperclips.,draft.idle_flavor.041,Counting paperclips.
draft_idle_flavor_041,th,0,speaker,นับคลิปหนีบกระดาษ,idle_flavor,office,false,นับคลิปหนีบกระดาษ,draft.idle_flavor.041,Counting paperclips.
draft_idle_flavor_042,en,0,speaker,Finding a rhythm.,idle_flavor,office,false,Finding a rhythm.,draft.idle_flavor.042,Finding a rhythm.
draft_idle_flavor_042,th,0,speaker,หาจังหวะอยู่,idle_flavor,office,true,หาจังหวะอยู่,draft.idle_flavor.042,Finding a rhythm.
draft_idle_flavor_043,en,0,speaker,Not rushing.,idle_flavor,office,true,Not rushing.,draft.idle_flavor.043,Not rushing.
draft_idle_flavor_043,th,0,speaker,ไม่รีบนะ,idle_flavor,office,true,ไม่รีบนะ,draft.idle_flavor.043,Not rushing.
draft_idle_flavor_044,en,0,speaker,Small pause.,idle_flavor,office,true,Small pause.,draft.idle_flavor.044,Small pause.
draft_idle_flavor_044,th,0,speaker,หยุดนิดหนึ่ง,idle_flavor,office,true,หยุดนิดหนึ่ง,draft.idle_flavor.044,Small pause.
draft_idle_flavor_045,en,0,speaker,Thought bubble.,idle_flavor,office,false,Thought bubble.,draft.idle_flavor.045,Thought bubble.
draft_idle_flavor_045,th,0,speaker,ฟองความคิด,idle_flavor,office,true,ฟองความคิด,draft.idle_flavor.045,Thought bubble.
draft_idle_flavor_046,en,0,speaker,Desk adventure.,idle_flavor,office,false,Desk adventure.,draft.idle_flavor.046,Desk adventure.
draft_idle_flavor_046,th,0,speaker,ผจญภัยบนโต๊ะ,idle_flavor,office,true,ผจญภัยบนโต๊ะ,draft.idle_flavor.046,Desk adventure.
draft_idle_flavor_047,en,0,speaker,Productivity disguise.,idle_flavor,office,false,Productivity disguise.,draft.idle_flavor.047,Productivity disguise.
draft_idle_flavor_047,th,0,speaker,ปลอมตัวเป็นคนขยัน,idle_flavor,office,false,ปลอมตัวเป็นคนขยัน,draft.idle_flavor.047,Productivity disguise.
draft_idle_flavor_048,en,0,speaker,Almost inspired.,idle_flavor,office,false,Almost inspired.,draft.idle_flavor.048,Almost inspired.
draft_idle_flavor_048,th,0,speaker,เกือบได้แรงบันดาลใจ,idle_flavor,office,false,เกือบได้แรงบันดาลใจ,draft.idle_flavor.048,Almost inspired.
draft_idle_flavor_049,en,0,speaker,That was a squeak.,idle_flavor,office,false,That was a squeak.,draft.idle_flavor.049,That was a squeak.
draft_idle_flavor_049,th,0,speaker,เมื่อกี้เสียงเอี๊ยด,idle_flavor,office,true,เมื่อกี้เสียงเอี๊ยด,draft.idle_flavor.049,That was a squeak.
draft_idle_flavor_050,en,0,speaker,Back to staring.,idle_flavor,office,false,Back to staring.,draft.idle_flavor.050,Back to staring.
draft_idle_flavor_050,th,0,speaker,กลับมาจ้องต่อ,idle_flavor,office,true,กลับมาจ้องต่อ,draft.idle_flavor.050,Back to staring.
draft_anticipation_001,en,0,speaker,Almost time!,anticipation,office,true,Almost time!,draft.anticipation.001,Almost time!
draft_anticipation_001,th,0,speaker,ใกล้ได้เวลาแล้ว!,anticipation,office,true,ใกล้ได้เวลาแล้ว!,draft.anticipation.001,Almost time!
draft_anticipation_002,en,0,speaker,Any moment!,anticipation,office,true,Any moment!,draft.anticipation.002,Any moment!
draft_anticipation_002,th,0,speaker,อีกเดี๋ยว!,anticipation,office,true,อีกเดี๋ยว!,draft.anticipation.002,Any moment!
draft_anticipation_003,en,0,speaker,Here it comes.,anticipation,office,true,Here it comes.,draft.anticipation.003,Here it comes.
draft_anticipation_003,th,0,speaker,กำลังมาแล้ว,anticipation,office,true,กำลังมาแล้ว,draft.anticipation.003,Here it comes.
draft_anticipation_004,en,0,speaker,Waiting for news.,anticipation,office,false,Waiting for news.,draft.anticipation.004,Waiting for news.
draft_anticipation_004,th,0,speaker,รอข่าวอยู่,anticipation,office,true,รอข่าวอยู่,draft.anticipation.004,Waiting for news.
draft_anticipation_005,en,0,speaker,Almost set.,anticipation,office,true,Almost set.,draft.anticipation.005,Almost set.
draft_anticipation_005,th,0,speaker,ใกล้พร้อมแล้ว,anticipation,office,true,ใกล้พร้อมแล้ว,draft.anticipation.005,Almost set.
